city_name,DOY,risk_type,window_days,probability
Hafizabad,171,heat_stress,90,1.0
Hafizabad,171,heavy_rain,90,0.88
Hafizabad,172,frost,15,0.0
Hafizabad,172,heat_stress,15,1.0
Hafizabad,172,heavy_rain,15,0.2
Hafizabad,172,frost,30,0.0
Hafizabad,172,heat_stress,30,1.0
Hafizabad,172,heavy_rain,30,0.36
Hafizabad,172,frost,45,0.0
Hafizabad,172,heat_stress,45,1.0
Hafizabad,172,heavy_rain,45,0.72
Hafizabad,172,frost,60,0.0
Hafizabad,172,heat_stress,60,1.0
Hafizabad,172,heavy_rain,60,0.72
Hafizabad,172,frost,90,0.0
Hafizabad,172,heat_stress,90,1.0
Hafizabad,172,heavy_rain,90,0.88
Hafizabad,173,frost,15,0.0
Hafizabad,173,heat_stress,15,1.0
Hafizabad,173,heavy_rain,15,0.2
Hafizabad,173,frost,30,0.0
Hafizabad,173,heat_stress,30,1.0
Hafizabad,173,heavy_rain,30,0.48
Hafizabad,173,frost,45,0.0
Hafizabad,173,heat_stress,45,1.0
Hafizabad,173,heavy_rain,45,0.72
Hafizabad,173,frost,60,0.0
Hafizabad,173,heat_stress,60,1.0
Hafizabad,173,heavy_rain,60,0.72
Hafizabad,173,frost,90,0.0
Hafizabad,173,heat_stress,90,1.0
Hafizabad,173,heavy_rain,90,0.88
Hafizabad,174,frost,15,0.0
Hafizabad,174,heat_stress,15,1.0
Hafizabad,174,heavy_rain,15,0.2
Hafizabad,174,frost,30,0.0
Hafizabad,174,heat_stress,30,1.0
Hafizabad,174,heavy_rain,30,0.48
Hafizabad,174,frost,45,0.0
Hafizabad,174,heat_stress,45,1.0
Hafizabad,174,heavy_rain,45,0.72
Hafizabad,174,frost,60,0.0
Hafizabad,174,heat_stress,60,1.0
Hafizabad,174,heavy_rain,60,0.76
Hafizabad,174,frost,90,0.0
Hafizabad,174,heat_stress,90,1.0
Hafizabad,174,heavy_rain,90,0.88
Hafizabad,175,frost,15,0.0
Hafizabad,175,heat_stress,15,1.0
Hafizabad,175,heavy_rain,15,0.2
Hafizabad,175,frost,30,0.0
Hafizabad,175,heat_stress,30,1.0
Hafizabad,175,heavy_rain,30,0.48
Hafizabad,175,frost,45,0.0
Hafizabad,175,heat_stress,45,1.0
Hafizabad,175,heavy_rain,45,0.72
Hafizabad,175,frost,60,0.0
Hafizabad,175,heat_stress,60,1.0
Hafizabad,175,heavy_rain,60,0.76
Hafizabad,175,frost,90,0.0
Hafizabad,175,heat_stress,90,1.0
Hafizabad,175,heavy_rain,90,0.88
Hafizabad,176,frost,15,0.0
Hafizabad,176,heat_stress,15,1.0
Hafizabad,176,heavy_rain,15,0.28
Hafizabad,176,frost,30,0.0
Hafizabad,176,heat_stress,30,1.0
Hafizabad,176,heavy_rain,30,0.48
Hafizabad,176,frost,45,0.0
Hafizabad,176,heat_stress,45,1.0
Hafizabad,176,heavy_rain,45,0.72
Hafizabad,176,frost,60,0.0
Hafizabad,176,heat_stress,60,1.0
Hafizabad,176,heavy_rain,60,0.76
Hafizabad,176,frost,90,0.0
Hafizabad,176,heat_stress,90,1.0
Hafizabad,176,heavy_rain,90,0.92
Hafizabad,177,frost,15,0.0
Hafizabad,177,heat_stress,15,1.0
Hafizabad,177,heavy_rain,15,0.32
Hafizabad,177,frost,30,0.0
Hafizabad,177,heat_stress,30,1.0
Hafizabad,177,heavy_rain,30,0.48
Hafizabad,177,frost,45,0.0
Hafizabad,177,heat_stress,45,1.0
Hafizabad,177,heavy_rain,45,0.72
Hafizabad,177,frost,60,0.0
Hafizabad,177,heat_stress,60,1.0
Hafizabad,177,heavy_rain,60,0.76
Hafizabad,177,frost,90,0.0
Hafizabad,177,heat_stress,90,1.0
Hafizabad,177,heavy_rain,90,0.92
Hafizabad,178,frost,15,0.0
Hafizabad,178,heat_stress,15,1.0
Hafizabad,178,heavy_rain,15,0.32
Hafizabad,178,frost,30,0.0
Hafizabad,178,heat_stress,30,1.0
Hafizabad,178,heavy_rain,30,0.52
Hafizabad,178,frost,45,0.0
Hafizabad,178,heat_stress,45,1.0
Hafizabad,178,heavy_rain,45,0.72
Hafizabad,178,frost,60,0.0
Hafizabad,178,heat_stress,60,1.0
Hafizabad,178,heavy_rain,60,0.8
Hafizabad,178,frost,90,0.0
Hafizabad,178,heat_stress,90,1.0
Hafizabad,178,heavy_rain,90,0.92
Hafizabad,179,frost,15,0.0
Hafizabad,179,heat_stress,15,1.0
Hafizabad,179,heavy_rain,15,0.36
Hafizabad,179,frost,30,0.0
Hafizabad,179,heat_stress,30,1.0
Hafizabad,179,heavy_rain,30,0.56
Hafizabad,179,frost,45,0.0
Hafizabad,179,heat_stress,45,1.0
Hafizabad,179,heavy_rain,45,0.72
Hafizabad,179,frost,60,0.0
Hafizabad,179,heat_stress,60,1.0
Hafizabad,179,heavy_rain,60,0.8
Hafizabad,179,frost,90,0.0
Hafizabad,179,heat_stress,90,1.0
Hafizabad,179,heavy_rain,90,0.92
Hafizabad,180,frost,15,0.0
Hafizabad,180,heat_stress,15,0.96
Hafizabad,180,heavy_rain,15,0.36
Hafizabad,180,frost,30,0.0
Hafizabad,180,heat_stress,30,0.96
Hafizabad,180,heavy_rain,30,0.56
Hafizabad,180,frost,45,0.0
Hafizabad,180,heat_stress,45,1.0
Hafizabad,180,heavy_rain,45,0.72
Hafizabad,180,frost,60,0.0
Hafizabad,180,heat_stress,60,1.0
Hafizabad,180,heavy_rain,60,0.8
Hafizabad,180,frost,90,0.0
Hafizabad,180,heat_stress,90,1.0
Hafizabad,180,heavy_rain,90,0.92
Hafizabad,181,frost,15,0.0
Hafizabad,181,heat_stress,15,0.96
Hafizabad,181,heavy_rain,15,0.36
Hafizabad,181,frost,30,0.0
Hafizabad,181,heat_stress,30,0.96
Hafizabad,181,heavy_rain,30,0.6
Hafizabad,181,frost,45,0.0
Hafizabad,181,heat_stress,45,1.0
Hafizabad,181,heavy_rain,45,0.72
Hafizabad,181,frost,60,0.0
Hafizabad,181,heat_stress,60,1.0
Hafizabad,181,heavy_rain,60,0.8
Hafizabad,181,frost,90,0.0
Hafizabad,181,heat_stress,90,1.0
Hafizabad,181,heavy_rain,90,0.92
Hafizabad,182,frost,15,0.0
Hafizabad,182,heat_stress,15,0.96
Hafizabad,182,heavy_rain,15,0.32
Hafizabad,182,frost,30,0.0
Hafizabad,182,heat_stress,30,0.96
Hafizabad,182,heavy_rain,30,0.56
Hafizabad,182,frost,45,0.0
Hafizabad,182,heat_stress,45,1.0
Hafizabad,182,heavy_rain,45,0.72
Hafizabad,182,frost,60,0.0
Hafizabad,182,heat_stress,60,1.0
Hafizabad,182,heavy_rain,60,0.8
Hafizabad,182,frost,90,0.0
Hafizabad,182,heat_stress,90,1.0
Hafizabad,182,heavy_rain,90,0.92
Hafizabad,183,frost,15,0.0
Hafizabad,183,heat_stress,15,0.96
Hafizabad,183,heavy_rain,15,0.24
Hafizabad,183,frost,30,0.0
Hafizabad,183,heat_stress,30,0.96
Hafizabad,183,heavy_rain,30,0.48
Hafizabad,183,frost,45,0.0
Hafizabad,183,heat_stress,45,1.0
Hafizabad,183,heavy_rain,45,0.72
Hafizabad,183,frost,60,0.0
Hafizabad,183,heat_stress,60,1.0
Hafizabad,183,heavy_rain,60,0.8
Hafizabad,183,frost,90,0.0
Hafizabad,183,heat_stress,90,1.0
Hafizabad,183,heavy_rain,90,0.92
Hafizabad,184,frost,15,0.0
Hafizabad,184,heat_stress,15,0.96
Hafizabad,184,heavy_rain,15,0.24
Hafizabad,184,frost,30,0.0
Hafizabad,184,heat_stress,30,0.96
Hafizabad,184,heavy_rain,30,0.48
Hafizabad,184,frost,45,0.0
Hafizabad,184,heat_stress,45,1.0
Hafizabad,184,heavy_rain,45,0.72
Hafizabad,184,frost,60,0.0
Hafizabad,184,heat_stress,60,1.0
Hafizabad,184,heavy_rain,60,0.8
Hafizabad,184,frost,90,0.0
Hafizabad,184,heat_stress,90,1.0
Hafizabad,184,heavy_rain,90,0.92
Hafizabad,185,frost,15,0.0
Hafizabad,185,heat_stress,15,0.96
Hafizabad,185,heavy_rain,15,0.24
Hafizabad,185,frost,30,0.0
Hafizabad,185,heat_stress,30,1.0
Hafizabad,185,heavy_rain,30,0.56
Hafizabad,185,frost,45,0.0
Hafizabad,185,heat_stress,45,1.0
Hafizabad,185,heavy_rain,45,0.72
Hafizabad,185,frost,60,0.0
Hafizabad,185,heat_stress,60,1.0
Hafizabad,185,heavy_rain,60,0.8
Hafizabad,185,frost,90,0.0
Hafizabad,185,heat_stress,90,1.0
Hafizabad,185,heavy_rain,90,0.92
Hafizabad,186,frost,15,0.0
Hafizabad,186,heat_stress,15,0.88
Hafizabad,186,heavy_rain,15,0.24
Hafizabad,186,frost,30,0.0
Hafizabad,186,heat_stress,30,0.92
Hafizabad,186,heavy_rain,30,0.6
Hafizabad,186,frost,45,0.0
Hafizabad,186,heat_stress,45,1.0
Hafizabad,186,heavy_rain,45,0.72
Hafizabad,186,frost,60,0.0
Hafizabad,186,heat_stress,60,1.0
Hafizabad,186,heavy_rain,60,0.84
Hafizabad,186,frost,90,0.0
Hafizabad,186,heat_stress,90,1.0
Hafizabad,186,heavy_rain,90,0.92
Hafizabad,187,frost,15,0.0
Hafizabad,187,heat_stress,15,0.8
Hafizabad,187,heavy_rain,15,0.24
Hafizabad,187,frost,30,0.0
Hafizabad,187,heat_stress,30,0.84
Hafizabad,187,heavy_rain,30,0.6
Hafizabad,187,frost,45,0.0
Hafizabad,187,heat_stress,45,0.92
Hafizabad,187,heavy_rain,45,0.72
Hafizabad,187,frost,60,0.0
Hafizabad,187,heat_stress,60,0.92
Hafizabad,187,heavy_rain,60,0.88
Hafizabad,187,frost,90,0.0
Hafizabad,187,heat_stress,90,0.92
Hafizabad,187,heavy_rain,90,0.92
Hafizabad,188,frost,15,0.0
Hafizabad,188,heat_stress,15,0.76
Hafizabad,188,heavy_rain,15,0.28
Hafizabad,188,frost,30,0.0
Hafizabad,188,heat_stress,30,0.8
Hafizabad,188,heavy_rain,30,0.52
Hafizabad,188,frost,45,0.0
Hafizabad,188,heat_stress,45,0.88
Hafizabad,188,heavy_rain,45,0.64
Hafizabad,188,frost,60,0.0
Hafizabad,188,heat_stress,60,0.88
Hafizabad,188,heavy_rain,60,0.8
Hafizabad,188,frost,90,0.0
Hafizabad,188,heat_stress,90,0.92
Hafizabad,188,heavy_rain,90,0.84
Hafizabad,189,frost,15,0.0
Hafizabad,189,heat_stress,15,0.76
Hafizabad,189,heavy_rain,15,0.28
Hafizabad,189,frost,30,0.0
Hafizabad,189,heat_stress,30,0.8
Hafizabad,189,heavy_rain,30,0.52
Hafizabad,189,frost,45,0.0
Hafizabad,189,heat_stress,45,0.88
Hafizabad,189,heavy_rain,45,0.68
Hafizabad,189,frost,60,0.0
Hafizabad,189,heat_stress,60,0.88
Hafizabad,189,heavy_rain,60,0.8
Hafizabad,189,frost,90,0.0
Hafizabad,189,heat_stress,90,0.92
Hafizabad,189,heavy_rain,90,0.84
Hafizabad,190,frost,15,0.0
Hafizabad,190,heat_stress,15,0.76
Hafizabad,190,heavy_rain,15,0.28
Hafizabad,190,frost,30,0.0
Hafizabad,190,heat_stress,30,0.8
Hafizabad,190,heavy_rain,30,0.56
Hafizabad,190,frost,45,0.0
Hafizabad,190,heat_stress,45,0.88
Hafizabad,190,heavy_rain,45,0.68
Hafizabad,190,frost,60,0.0
Hafizabad,190,heat_stress,60,0.88
Hafizabad,190,heavy_rain,60,0.8
Hafizabad,190,frost,90,0.0
Hafizabad,190,heat_stress,90,0.92
Hafizabad,190,heavy_rain,90,0.84
Hafizabad,191,frost,15,0.0
Hafizabad,191,heat_stress,15,0.76
Hafizabad,191,heavy_rain,15,0.28
Hafizabad,191,frost,30,0.0
Hafizabad,191,heat_stress,30,0.8
Hafizabad,191,heavy_rain,30,0.56
Hafizabad,191,frost,45,0.0
Hafizabad,191,heat_stress,45,0.88
Hafizabad,191,heavy_rain,45,0.68
Hafizabad,191,frost,60,0.0
Hafizabad,191,heat_stress,60,0.88
Hafizabad,191,heavy_rain,60,0.8
Hafizabad,191,frost,90,0.0
Hafizabad,191,heat_stress,90,0.92
Hafizabad,191,heavy_rain,90,0.84
Hafizabad,192,frost,15,0.0
Hafizabad,192,heat_stress,15,0.72
Hafizabad,192,heavy_rain,15,0.24
Hafizabad,192,frost,30,0.0
Hafizabad,192,heat_stress,30,0.8
Hafizabad,192,heavy_rain,30,0.56
Hafizabad,192,frost,45,0.0
Hafizabad,192,heat_stress,45,0.88
Hafizabad,192,heavy_rain,45,0.68
Hafizabad,192,frost,60,0.0
Hafizabad,192,heat_stress,60,0.88
Hafizabad,192,heavy_rain,60,0.8
Hafizabad,192,frost,90,0.0
Hafizabad,192,heat_stress,90,0.92
Hafizabad,192,heavy_rain,90,0.84
Hafizabad,193,frost,15,0.0
Hafizabad,193,heat_stress,15,0.72
Hafizabad,193,heavy_rain,15,0.28
Hafizabad,193,frost,30,0.0
Hafizabad,193,heat_stress,30,0.88
Hafizabad,193,heavy_rain,30,0.56
Hafizabad,193,frost,45,0.0
Hafizabad,193,heat_stress,45,0.88
Hafizabad,193,heavy_rain,45,0.72
Hafizabad,193,frost,60,0.0
Hafizabad,193,heat_stress,60,0.88
Hafizabad,193,heavy_rain,60,0.8
Hafizabad,193,frost,90,0.0
Hafizabad,193,heat_stress,90,0.92
Hafizabad,193,heavy_rain,90,0.84
Hafizabad,194,frost,15,0.0
Hafizabad,194,heat_stress,15,0.68
Hafizabad,194,heavy_rain,15,0.32
Hafizabad,194,frost,30,0.0
Hafizabad,194,heat_stress,30,0.88
Hafizabad,194,heavy_rain,30,0.56
Hafizabad,194,frost,45,0.0
Hafizabad,194,heat_stress,45,0.88
Hafizabad,194,heavy_rain,45,0.72
Hafizabad,194,frost,60,0.0
Hafizabad,194,heat_stress,60,0.88
Hafizabad,194,heavy_rain,60,0.8
Hafizabad,194,frost,90,0.0
Hafizabad,194,heat_stress,90,0.92
Hafizabad,194,heavy_rain,90,0.84
Hafizabad,195,frost,15,0.0
Hafizabad,195,heat_stress,15,0.6
Hafizabad,195,heavy_rain,15,0.32
Hafizabad,195,frost,30,0.0
Hafizabad,195,heat_stress,30,0.8
Hafizabad,195,heavy_rain,30,0.56
Hafizabad,195,frost,45,0.0
Hafizabad,195,heat_stress,45,0.8
Hafizabad,195,heavy_rain,45,0.72
Hafizabad,195,frost,60,0.0
Hafizabad,195,heat_stress,60,0.92
Hafizabad,195,heavy_rain,60,0.8
Hafizabad,195,frost,90,0.0
Hafizabad,195,heat_stress,90,0.92
Hafizabad,195,heavy_rain,90,0.84
Hafizabad,196,frost,15,0.0
Hafizabad,196,heat_stress,15,0.6
Hafizabad,196,heavy_rain,15,0.32
Hafizabad,196,frost,30,0.0
Hafizabad,196,heat_stress,30,0.8
Hafizabad,196,heavy_rain,30,0.52
Hafizabad,196,frost,45,0.0
Hafizabad,196,heat_stress,45,0.8
Hafizabad,196,heavy_rain,45,0.68
Hafizabad,196,frost,60,0.0
Hafizabad,196,heat_stress,60,0.92
Hafizabad,196,heavy_rain,60,0.76
Hafizabad,196,frost,90,0.0
Hafizabad,196,heat_stress,90,0.92
Hafizabad,196,heavy_rain,90,0.8
Hafizabad,197,frost,15,0.0
Hafizabad,197,heat_stress,15,0.6
Hafizabad,197,heavy_rain,15,0.32
Hafizabad,197,frost,30,0.0
Hafizabad,197,heat_stress,30,0.8
Hafizabad,197,heavy_rain,30,0.6
Hafizabad,197,frost,45,0.0
Hafizabad,197,heat_stress,45,0.8
Hafizabad,197,heavy_rain,45,0.68
Hafizabad,197,frost,60,0.0
Hafizabad,197,heat_stress,60,0.92
Hafizabad,197,heavy_rain,60,0.76
Hafizabad,197,frost,90,0.0
Hafizabad,197,heat_stress,90,0.92
Hafizabad,197,heavy_rain,90,0.8
Hafizabad,198,frost,15,0.0
Hafizabad,198,heat_stress,15,0.56
Hafizabad,198,heavy_rain,15,0.32
Hafizabad,198,frost,30,0.0
Hafizabad,198,heat_stress,30,0.76
Hafizabad,198,heavy_rain,30,0.6
Hafizabad,198,frost,45,0.0
Hafizabad,198,heat_stress,45,0.76
Hafizabad,198,heavy_rain,45,0.68
Hafizabad,198,frost,60,0.0
Hafizabad,198,heat_stress,60,0.88
Hafizabad,198,heavy_rain,60,0.76
Hafizabad,198,frost,90,0.0
Hafizabad,198,heat_stress,90,0.92
Hafizabad,198,heavy_rain,90,0.8
Hafizabad,199,frost,15,0.0
Hafizabad,199,heat_stress,15,0.56
Hafizabad,199,heavy_rain,15,0.32
Hafizabad,199,frost,30,0.0
Hafizabad,199,heat_stress,30,0.76
Hafizabad,199,heavy_rain,30,0.6
Hafizabad,199,frost,45,0.0
Hafizabad,199,heat_stress,45,0.76
Hafizabad,199,heavy_rain,45,0.68
Hafizabad,199,frost,60,0.0
Hafizabad,199,heat_stress,60,0.88
Hafizabad,199,heavy_rain,60,0.76
Hafizabad,199,frost,90,0.0
Hafizabad,199,heat_stress,90,0.92
Hafizabad,199,heavy_rain,90,0.8
Hafizabad,200,frost,15,0.0
Hafizabad,200,heat_stress,15,0.6
Hafizabad,200,heavy_rain,15,0.32
Hafizabad,200,frost,30,0.0
Hafizabad,200,heat_stress,30,0.76
Hafizabad,200,heavy_rain,30,0.52
Hafizabad,200,frost,45,0.0
Hafizabad,200,heat_stress,45,0.76
Hafizabad,200,heavy_rain,45,0.6
Hafizabad,200,frost,60,0.0
Hafizabad,200,heat_stress,60,0.88
Hafizabad,200,heavy_rain,60,0.68
Hafizabad,200,frost,90,0.0
Hafizabad,200,heat_stress,90,0.92
Hafizabad,200,heavy_rain,90,0.72
Hafizabad,201,frost,15,0.0
Hafizabad,201,heat_stress,15,0.56
Hafizabad,201,heavy_rain,15,0.36
Hafizabad,201,frost,30,0.0
Hafizabad,201,heat_stress,30,0.72
Hafizabad,201,heavy_rain,30,0.52
Hafizabad,201,frost,45,0.0
Hafizabad,201,heat_stress,45,0.8
Hafizabad,201,heavy_rain,45,0.64
Hafizabad,201,frost,60,0.0
Hafizabad,201,heat_stress,60,0.84
Hafizabad,201,heavy_rain,60,0.68
Hafizabad,201,frost,90,0.0
Hafizabad,201,heat_stress,90,0.88
Hafizabad,201,heavy_rain,90,0.72
Hafizabad,202,frost,15,0.0
Hafizabad,202,heat_stress,15,0.52
Hafizabad,202,heavy_rain,15,0.36
Hafizabad,202,frost,30,0.0
Hafizabad,202,heat_stress,30,0.72
Hafizabad,202,heavy_rain,30,0.52
Hafizabad,202,frost,45,0.0
Hafizabad,202,heat_stress,45,0.8
Hafizabad,202,heavy_rain,45,0.68
Hafizabad,202,frost,60,0.0
Hafizabad,202,heat_stress,60,0.84
Hafizabad,202,heavy_rain,60,0.68
Hafizabad,202,frost,90,0.0
Hafizabad,202,heat_stress,90,0.88
Hafizabad,202,heavy_rain,90,0.72
Hafizabad,203,frost,15,0.0
Hafizabad,203,heat_stress,15,0.56
Hafizabad,203,heavy_rain,15,0.36
Hafizabad,203,frost,30,0.0
Hafizabad,203,heat_stress,30,0.72
Hafizabad,203,heavy_rain,30,0.52
Hafizabad,203,frost,45,0.0
Hafizabad,203,heat_stress,45,0.8
Hafizabad,203,heavy_rain,45,0.68
Hafizabad,203,frost,60,0.0
Hafizabad,203,heat_stress,60,0.84
Hafizabad,203,heavy_rain,60,0.68
Hafizabad,203,frost,90,0.0
Hafizabad,203,heat_stress,90,0.88
Hafizabad,203,heavy_rain,90,0.72
Hafizabad,204,frost,15,0.0
Hafizabad,204,heat_stress,15,0.6
Hafizabad,204,heavy_rain,15,0.36
Hafizabad,204,frost,30,0.0
Hafizabad,204,heat_stress,30,0.72
Hafizabad,204,heavy_rain,30,0.56
Hafizabad,204,frost,45,0.0
Hafizabad,204,heat_stress,45,0.8
Hafizabad,204,heavy_rain,45,0.68
Hafizabad,204,frost,60,0.0
Hafizabad,204,heat_stress,60,0.84
Hafizabad,204,heavy_rain,60,0.68
Hafizabad,204,frost,90,0.0
Hafizabad,204,heat_stress,90,0.88
Hafizabad,204,heavy_rain,90,0.72
Hafizabad,205,frost,15,0.0
Hafizabad,205,heat_stress,15,0.52
Hafizabad,205,heavy_rain,15,0.32
Hafizabad,205,frost,30,0.0
Hafizabad,205,heat_stress,30,0.68
Hafizabad,205,heavy_rain,30,0.48
Hafizabad,205,frost,45,0.0
Hafizabad,205,heat_stress,45,0.76
Hafizabad,205,heavy_rain,45,0.6
Hafizabad,205,frost,60,0.0
Hafizabad,205,heat_stress,60,0.8
Hafizabad,205,heavy_rain,60,0.6
Hafizabad,205,frost,90,0.0
Hafizabad,205,heat_stress,90,0.84
Hafizabad,205,heavy_rain,90,0.64
Hafizabad,206,frost,15,0.0
Hafizabad,206,heat_stress,15,0.48
Hafizabad,206,heavy_rain,15,0.32
Hafizabad,206,frost,30,0.0
Hafizabad,206,heat_stress,30,0.64
Hafizabad,206,heavy_rain,30,0.48
Hafizabad,206,frost,45,0.0
Hafizabad,206,heat_stress,45,0.76
Hafizabad,206,heavy_rain,45,0.6
Hafizabad,206,frost,60,0.0
Hafizabad,206,heat_stress,60,0.8
Hafizabad,206,heavy_rain,60,0.64
Hafizabad,206,frost,90,0.0
Hafizabad,206,heat_stress,90,0.84
Hafizabad,206,heavy_rain,90,0.64
Hafizabad,207,frost,15,0.0
Hafizabad,207,heat_stress,15,0.48
Hafizabad,207,heavy_rain,15,0.36
Hafizabad,207,frost,30,0.0
Hafizabad,207,heat_stress,30,0.68
Hafizabad,207,heavy_rain,30,0.48
Hafizabad,207,frost,45,0.0
Hafizabad,207,heat_stress,45,0.76
Hafizabad,207,heavy_rain,45,0.6
Hafizabad,207,frost,60,0.0
Hafizabad,207,heat_stress,60,0.8
Hafizabad,207,heavy_rain,60,0.64
Hafizabad,207,frost,90,0.0
Hafizabad,207,heat_stress,90,0.84
Hafizabad,207,heavy_rain,90,0.64
Hafizabad,208,frost,15,0.0
Hafizabad,208,heat_stress,15,0.56
Hafizabad,208,heavy_rain,15,0.36
Hafizabad,208,frost,30,0.0
Hafizabad,208,heat_stress,30,0.68
Hafizabad,208,heavy_rain,30,0.52
Hafizabad,208,frost,45,0.0
Hafizabad,208,heat_stress,45,0.76
Hafizabad,208,heavy_rain,45,0.6
Hafizabad,208,frost,60,0.0
Hafizabad,208,heat_stress,60,0.8
Hafizabad,208,heavy_rain,60,0.64
Hafizabad,208,frost,90,0.0
Hafizabad,208,heat_stress,90,0.84
Hafizabad,208,heavy_rain,90,0.64
Hafizabad,209,frost,15,0.0
Hafizabad,209,heat_stress,15,0.56
Hafizabad,209,heavy_rain,15,0.28
Hafizabad,209,frost,30,0.0
Hafizabad,209,heat_stress,30,0.68
Hafizabad,209,heavy_rain,30,0.44
Hafizabad,209,frost,45,0.0
Hafizabad,209,heat_stress,45,0.76
Hafizabad,209,heavy_rain,45,0.52
Hafizabad,209,frost,60,0.0
Hafizabad,209,heat_stress,60,0.84
Hafizabad,209,heavy_rain,60,0.56
Hafizabad,209,frost,90,0.0
Hafizabad,209,heat_stress,90,0.84
Hafizabad,209,heavy_rain,90,0.56
Hafizabad,210,frost,15,0.0
Hafizabad,210,heat_stress,15,0.56
Hafizabad,210,heavy_rain,15,0.28
Hafizabad,210,frost,30,0.0
Hafizabad,210,heat_stress,30,0.64
Hafizabad,210,heavy_rain,30,0.44
Hafizabad,210,frost,45,0.0
Hafizabad,210,heat_stress,45,0.8
Hafizabad,210,heavy_rain,45,0.52
Hafizabad,210,frost,60,0.0
Hafizabad,210,heat_stress,60,0.84
Hafizabad,210,heavy_rain,60,0.56
Hafizabad,210,frost,90,0.0
Hafizabad,210,heat_stress,90,0.84
Hafizabad,210,heavy_rain,90,0.56
Hafizabad,211,frost,15,0.0
Hafizabad,211,heat_stress,15,0.48
Hafizabad,211,heavy_rain,15,0.24
Hafizabad,211,frost,30,0.0
Hafizabad,211,heat_stress,30,0.6
Hafizabad,211,heavy_rain,30,0.4
Hafizabad,211,frost,45,0.0
Hafizabad,211,heat_stress,45,0.72
Hafizabad,211,heavy_rain,45,0.48
Hafizabad,211,frost,60,0.0
Hafizabad,211,heat_stress,60,0.84
Hafizabad,211,heavy_rain,60,0.52
Hafizabad,211,frost,90,0.0
Hafizabad,211,heat_stress,90,0.84
Hafizabad,211,heavy_rain,90,0.52
Hafizabad,212,frost,15,0.0
Hafizabad,212,heat_stress,15,0.48
Hafizabad,212,heavy_rain,15,0.28
Hafizabad,212,frost,30,0.0
Hafizabad,212,heat_stress,30,0.6
Hafizabad,212,heavy_rain,30,0.4
Hafizabad,212,frost,45,0.0
Hafizabad,212,heat_stress,45,0.72
Hafizabad,212,heavy_rain,45,0.48
Hafizabad,212,frost,60,0.0
Hafizabad,212,heat_stress,60,0.84
Hafizabad,212,heavy_rain,60,0.52
Hafizabad,212,frost,90,0.0
Hafizabad,212,heat_stress,90,0.84
Hafizabad,212,heavy_rain,90,0.52
Hafizabad,213,frost,15,0.0
Hafizabad,213,heat_stress,15,0.48
Hafizabad,213,heavy_rain,15,0.28
Hafizabad,213,frost,30,0.0
Hafizabad,213,heat_stress,30,0.6
Hafizabad,213,heavy_rain,30,0.4
Hafizabad,213,frost,45,0.0
Hafizabad,213,heat_stress,45,0.72
Hafizabad,213,heavy_rain,45,0.48
Hafizabad,213,frost,60,0.0
Hafizabad,213,heat_stress,60,0.84
Hafizabad,213,heavy_rain,60,0.52
Hafizabad,213,frost,90,0.0
Hafizabad,213,heat_stress,90,0.84
Hafizabad,213,heavy_rain,90,0.52
Hafizabad,214,frost,15,0.0
Hafizabad,214,heat_stress,15,0.48
Hafizabad,214,heavy_rain,15,0.28
Hafizabad,214,frost,30,0.0
Hafizabad,214,heat_stress,30,0.6
Hafizabad,214,heavy_rain,30,0.4
Hafizabad,214,frost,45,0.0
Hafizabad,214,heat_stress,45,0.72
Hafizabad,214,heavy_rain,45,0.48
Hafizabad,214,frost,60,0.0
Hafizabad,214,heat_stress,60,0.84
Hafizabad,214,heavy_rain,60,0.52
Hafizabad,214,frost,90,0.0
Hafizabad,214,heat_stress,90,0.84
Hafizabad,214,heavy_rain,90,0.52
Hafizabad,215,frost,15,0.0
Hafizabad,215,heat_stress,15,0.48
Hafizabad,215,heavy_rain,15,0.28
Hafizabad,215,frost,30,0.0
Hafizabad,215,heat_stress,30,0.6
Hafizabad,215,heavy_rain,30,0.4
Hafizabad,215,frost,45,0.0
Hafizabad,215,heat_stress,45,0.72
Hafizabad,215,heavy_rain,45,0.48
Hafizabad,215,frost,60,0.0
Hafizabad,215,heat_stress,60,0.84
Hafizabad,215,heavy_rain,60,0.52
Hafizabad,215,frost,90,0.0
Hafizabad,215,heat_stress,90,0.84
Hafizabad,215,heavy_rain,90,0.52
Hafizabad,216,frost,15,0.0
Hafizabad,216,heat_stress,15,0.44
Hafizabad,216,heavy_rain,15,0.28
Hafizabad,216,frost,30,0.0
Hafizabad,216,heat_stress,30,0.64
Hafizabad,216,heavy_rain,30,0.44
Hafizabad,216,frost,45,0.0
Hafizabad,216,heat_stress,45,0.68
Hafizabad,216,heavy_rain,45,0.48
Hafizabad,216,frost,60,0.0
Hafizabad,216,heat_stress,60,0.8
Hafizabad,216,heavy_rain,60,0.52
Hafizabad,216,frost,90,0.0
Hafizabad,216,heat_stress,90,0.8
Hafizabad,216,heavy_rain,90,0.52
Hafizabad,217,frost,15,0.0
Hafizabad,217,heat_stress,15,0.44
Hafizabad,217,heavy_rain,15,0.28
Hafizabad,217,frost,30,0.0
Hafizabad,217,heat_stress,30,0.64
Hafizabad,217,heavy_rain,30,0.48
Hafizabad,217,frost,45,0.0
Hafizabad,217,heat_stress,45,0.68
Hafizabad,217,heavy_rain,45,0.48
Hafizabad,217,frost,60,0.0
